neo4j_id,type
12958,Protein
12959,Protein
12960,Protein
12961,Protein
12962,Protein
12963,Protein
12964,Protein
12965,Protein
12966,Protein
12967,Protein
12968,Protein
12969,Protein
12970,Protein
12971,Protein
12972,Protein
12973,Protein
12974,Protein
12975,Protein
12976,Protein
12977,Protein
12978,Protein
12979,Protein
12980,Protein
12981,Protein
12982,Protein
12983,Protein
12984,Protein
12985,Protein
12986,Protein
12987,Protein
12988,Protein
12989,Protein
12990,Protein
12991,Protein
12992,Protein
12993,Protein
12994,Protein
12995,Protein
12996,Protein
12997,Protein
12998,Protein
12999,Protein
13000,Protein
13001,Protein
13002,Protein
13003,Protein
13004,Protein
13005,Protein
13006,Protein
13007,Protein
13008,Protein
13009,Protein
13010,Protein
13011,Protein
13012,Protein
13013,Protein
13014,Protein
13015,Protein
13016,Protein
13017,Protein
13018,Protein
13019,Protein
13020,Protein
13021,Protein
13022,Protein
13023,Protein
13024,Protein
13025,Protein
13026,Protein
13027,Protein
13028,Protein
13029,Protein
13030,Protein
13031,Protein
13032,Protein
13033,Protein
13034,Protein
13035,Protein
13036,Protein
13037,Protein
13038,Protein
13039,Protein
13040,Protein
13041,Protein
13042,Protein
13043,Protein
13044,Protein
13045,Protein
13046,Protein
13047,Protein
13048,Protein
13049,Protein
13050,Protein
13051,Protein
13052,Protein
13053,Protein
13054,Protein
13055,Protein
13056,Protein
13057,Protein
13058,Protein
13059,Protein
13060,Protein
13061,Protein
13062,Protein
13063,Protein
13064,Protein
13065,Protein
13066,Protein
13067,Protein
13068,Protein
13069,Protein
13070,Protein
13071,Protein
13072,Protein
13073,Protein
13074,Protein
13075,Protein
13076,Protein
13077,Protein
13078,Protein
13079,Protein
13080,Protein
13081,Protein
13082,Protein
13083,Protein
13084,Protein
13085,Protein
13086,Protein
13087,Protein
13088,Protein
13089,Protein
13090,Protein
13091,Protein
13092,Protein
13093,Protein
13094,Protein
13095,Protein
13096,Protein
13097,Protein
13098,Protein
13099,Protein
13100,Protein
13101,Protein
13102,Protein
13103,Protein
13104,Protein
13105,Protein
13106,Protein
13107,Protein
13108,Protein
13109,Protein
13110,Protein
13111,Protein
13112,Protein
13113,Protein
13114,Protein
13115,Protein
13116,Protein
13117,Protein
13118,Protein
13119,Protein
13120,Protein
13121,Protein
13122,Protein
13123,Protein
13124,Protein
13125,Protein
13126,Protein
13127,Protein
13128,Protein
13129,Protein
13130,Protein
13131,Protein
13132,Protein
13133,Protein
13134,Protein
13135,Protein
13136,Protein
13137,Protein
13138,Protein
13139,Protein
13140,Protein
13141,Protein
13142,Protein
13143,Protein
13144,Protein
13145,Protein
13146,Protein
13147,Protein
13148,Protein
13149,Protein
13150,Protein
13151,Protein
13152,Protein
13153,Protein
13154,Protein
13155,Protein
13156,Protein
13157,Protein
13158,Protein
13159,Protein
13160,Protein
13161,Protein
13162,Protein
13163,Protein
13164,Protein
13165,Protein
13166,Protein
13167,Protein
13168,Protein
13169,Protein
13170,Protein
13171,Protein
13172,Protein
13173,Protein
13174,Protein
13175,Protein
13176,Protein
13177,Protein
13178,Protein
13179,Protein
13180,Protein
13181,Protein
13182,Protein
13183,Protein
13184,Protein
13185,Protein
13186,Protein
13187,Protein
13188,Protein
13189,Protein
13190,Protein
13191,Protein
13192,Protein
13193,Protein
13194,Protein
13195,Protein
13196,Protein
13197,Protein
13198,Protein
13199,Protein
13200,Protein
13201,Protein
13202,Protein
13203,Protein
13204,Protein
13205,Protein
13206,Protein
13207,Protein
13208,Protein
13209,Protein
13210,Protein
13211,Protein
13212,Protein
13213,Protein
13214,Protein
13215,Protein
13216,Protein
13217,Protein
13218,Protein
13219,Protein
13220,Protein
13221,Protein
13222,Protein
13223,Protein
13224,Protein
13225,Protein
13226,Protein
13227,Protein
13228,Protein
13229,Protein
13230,Protein
13231,Protein
13232,Protein
13233,Protein
13234,Protein
13235,Protein
13236,Protein
13237,Protein
13238,Protein
13239,Protein
13240,Protein
13241,Protein
13242,Protein
13243,Protein
13244,Protein
13245,Protein
13246,Protein
13247,Protein
13248,Protein
13249,Protein
13250,Protein
13251,Protein
13252,Protein
13253,Protein
13254,Protein
13255,Protein
13256,Protein
13257,Protein
13258,Protein
13259,Protein
13260,Protein
13261,Protein
13262,Protein
13263,Protein
13264,Protein
13265,Protein
13266,Protein
13267,Protein
13268,Protein
13269,Protein
13270,Protein
13271,Protein
13272,Protein
13273,Protein
13274,Protein
13275,Protein
13276,Protein
13277,Protein
13278,Protein
13279,Protein
13280,Protein
13281,Protein
13282,Protein
13283,Protein
13284,Protein
13285,Protein
13286,Protein
13287,Protein
13288,Protein
13289,Protein
13290,Protein
13291,Protein
13292,Protein
13293,Protein
13294,Protein
13295,Protein
13296,Protein
13297,Protein
13298,Protein
13299,Protein
13300,Protein
13301,Protein
13302,Protein
13303,Protein
13304,Protein
13305,Protein
13306,Protein
13307,Protein
13308,Protein
13309,Protein
13310,Protein
13311,Protein
13312,Protein
13313,Protein
13314,Protein
13315,Protein
13316,Protein
13317,Protein
13318,Protein
13319,Protein
13320,Protein
13321,Protein
13322,Protein
13323,Protein
13324,Protein
13325,Protein
13326,Protein
13327,Protein
13328,Protein
13329,Protein
13330,Protein
13331,Protein
13332,Protein
13333,Protein
13334,Protein
13335,Protein
13336,Protein
13337,Protein
13338,Protein
13339,Protein
13340,Protein
13341,Protein
13342,Protein
13343,Protein
13344,Protein
13345,Protein
13346,Protein
13347,Protein
13348,Protein
13349,Protein
13350,Protein
13351,Protein
13352,Protein
13353,Protein
13354,Protein
13355,Protein
13356,Protein
13357,Protein
13358,Protein
13359,Protein
13360,Protein
13361,Protein
13362,Protein
13363,Protein
13364,Protein
13365,Protein
13366,Protein
13367,Protein
13368,Protein
13369,Protein
13370,Protein
13371,Protein
13372,Protein
13373,Protein
13374,Protein
13375,Protein
13376,Protein
13377,Protein
13378,Protein
13379,Protein
13380,Protein
13381,Protein
13382,Protein
13383,Protein
13384,Protein
13385,Protein
13386,Protein
13387,Protein
13388,Protein
13389,Protein
13390,Protein
13391,Protein
13392,Protein
13393,Protein
13394,Protein
13395,Protein
13396,Protein
13397,Protein
13398,Protein
13399,Protein
13400,Protein
13401,Protein
13402,Protein
13403,Protein
13404,Protein
13405,Protein
13406,Protein
13407,Protein
13408,Protein
13409,Protein
13410,Protein
13411,Protein
13412,Protein
13413,Protein
13414,Protein
13415,Protein
13416,Protein
13417,Protein
13418,Protein
13419,Protein
13420,Protein
13421,Protein
13422,Protein
13423,Protein
13424,Protein
13425,Protein
13426,Protein
13427,Protein
13428,Protein
13429,Protein
13430,Protein
13431,Protein
13432,Protein
13433,Protein
13434,Protein
13435,Protein
13436,Protein
13437,Protein
13438,Protein
13439,Protein
13440,Protein
13441,Protein
13442,Protein
13443,Protein
13444,Protein
13445,Protein
13446,Protein
13447,Protein
13448,Protein
13449,Protein
13450,Protein
13451,Protein
13452,Protein
13453,Protein
13454,Protein
13455,Protein
13456,Protein
13457,Protein
13458,Protein
13459,Protein
13460,Protein
13461,Protein
13462,Protein
13463,Protein
13464,Protein
13465,Protein
13466,Protein
13467,Protein
13468,Protein
13469,Protein
13470,Protein
13471,Protein
13472,Protein
13473,Protein
13474,Protein
13475,Protein
13476,Protein
13477,Protein
13478,Protein
13479,Protein
13480,Protein
13481,Protein
13482,Protein
13483,Protein
13484,Protein
13485,Protein
13486,Protein
13487,Protein
13488,Protein
13489,Protein
13490,Protein
13491,Protein
13492,Protein
13493,Protein
13494,Protein
13495,Protein
13496,Protein
13497,Protein
13498,Protein
13499,Protein
13500,Protein
13501,Protein
13502,Protein
13503,Protein
13504,Protein
13505,Protein
13506,Protein
13507,Protein
13508,Protein
13509,Protein
13510,Protein
13511,Protein
13512,Protein
13513,Protein
13514,Protein
13515,Protein
13516,Protein
13517,Protein
13518,Protein
13519,Protein
13520,Protein
13521,Protein
13522,Protein
13523,Protein
13524,Protein
13525,Protein
13526,Protein
13527,Protein
13528,Protein
13529,Protein
13530,Protein
13531,Protein
13532,Protein
13533,Protein
13534,Protein
13535,Protein
13536,Protein
13537,Protein
13538,Protein
13539,Protein
13540,Protein
13541,Protein
13542,Protein
13543,Protein
13544,Protein
13545,Protein
13546,Protein
13547,Protein
13548,Protein
13549,Protein
13550,Protein
13551,Protein
13552,Protein
13553,Protein
13554,Protein
13555,Protein
13556,Protein
13557,Protein
13558,Protein
13559,Protein
13560,Protein
13561,Protein
13562,Protein
13563,Protein
13564,Protein
13565,Protein
13566,Protein
13567,Protein
13568,Protein
13569,Protein
13570,Protein
13571,Protein
13572,Protein
13573,Protein
13574,Protein
13575,Protein
13576,Protein
13577,Protein
13578,Protein
13579,Protein
13580,Protein
13581,Protein
13582,Protein
13583,Protein
13584,Protein
13585,Protein
13586,Protein
13587,Protein
13588,Protein
13589,Protein
13590,Protein
13591,Protein
13592,Protein
13593,Protein
13594,Protein
13595,Protein
13596,Protein
13597,Protein
13598,Protein
13599,Protein
13600,Protein
13601,Protein
13602,Protein
13603,Protein
13604,Protein
13605,Protein
13606,Protein
13607,Protein
13608,Protein
13609,Protein
13610,Protein
13611,Protein
13612,Protein
13613,Protein
13614,Protein
13615,Protein
13616,Protein
13617,Protein
13618,Protein
13619,Protein
13620,Protein
13621,Protein
13622,Protein
13623,Protein
13624,Protein
13625,Protein
13626,Protein
13627,Protein
13628,Protein
13629,Protein
13630,Protein
13631,Protein
13632,Protein
13633,Protein
13634,Protein
13635,Protein
13636,Protein
13637,Protein
13638,Protein
13639,Protein
13640,Protein
13641,Protein
13642,Protein
13643,Protein
13644,Protein
13645,Protein
13646,Protein
13647,Protein
13648,Protein
13649,Protein
13650,Protein
13651,Protein
13652,Protein
13653,Protein
13654,Protein
13655,Protein
13656,Protein
13657,Protein
13658,Protein
13659,Protein
13660,Protein
13661,Protein
13662,Protein
13663,Protein
13664,Protein
13665,Protein
13666,Protein
13667,Protein
13668,Protein
13669,Protein
13670,Protein
13671,Protein
13672,Protein
13673,Protein
13674,Protein
13675,Protein
13676,Protein
13677,Protein
13678,Protein
13679,Protein
13680,Protein
13681,Protein
13682,Protein
13683,Protein
13684,Protein
13685,Protein
13686,Protein
13687,Protein
13688,Protein
13689,Protein
13690,Protein
13691,Protein
13692,Protein
13693,Protein
13694,Protein
13695,Protein
13696,Protein
13697,Protein
13698,Protein
13699,Protein
13700,Protein
13701,Protein
13702,Protein
13703,Protein
13704,Protein
13705,Protein
13706,Protein
13707,Protein
13708,Protein
13709,Protein
13710,Protein
13711,Protein
13712,Protein
13713,Protein
13714,Protein
13715,Protein
13716,Protein
13717,Protein
13718,Protein
13719,Protein
13720,Protein
13721,Protein
13722,Protein
13723,Protein
13724,Protein
13725,Protein
13726,Protein
13727,Protein
13728,Protein
13729,Protein
13730,Protein
13731,Protein
13732,Protein
13733,Protein
13734,Protein
13735,Protein
13736,Protein
13737,Protein
13738,Protein
13739,Protein
13740,Protein
13741,Protein
13742,Protein
13743,Protein
13744,Protein
13745,Protein
13746,Protein
13747,Protein
13748,Protein
13749,Protein
13750,Protein
13751,Protein
13752,Protein
13753,Protein
13754,Protein
13755,Protein
13756,Protein
13757,Protein
13758,Protein
13759,Protein
13760,Protein
13761,Protein
13762,Protein
13763,Protein
13764,Protein
13765,Protein
13766,Protein
13767,Protein
13768,Protein
13769,Protein
13770,Protein
13771,Protein
13772,Protein
13773,Protein
13774,Protein
13775,Protein
13776,Protein
13777,Protein
13778,Protein
13779,Protein
13780,Protein
13781,Protein
13782,Protein
13783,Protein
13784,Protein
13785,Protein
13786,Protein
13787,Protein
13788,Protein
13789,Protein
13790,Protein
13791,Protein
13792,Protein
13793,Protein
13794,Protein
13795,Protein
13796,Protein
13797,Protein
13798,Protein
13799,Protein
13800,Protein
13801,Protein
13802,Protein
13803,Protein
13804,Protein
13805,Protein
13806,Protein
13807,Protein
13808,Protein
13809,Protein
13810,Protein
13811,Protein
13812,Protein
13813,Protein
13814,Protein
13815,Protein
13816,Protein
13817,Protein
13818,Protein
13819,Protein
13820,Protein
13821,Protein
13822,Protein
13823,Protein
13824,Protein
13825,Protein
13826,Protein
13827,Protein
13828,Protein
13829,Protein
13830,Protein
13831,Protein
13832,Protein
13833,Protein
13834,Protein
13835,Protein
13836,Protein
13837,Protein
13838,Protein
13839,Protein
13840,Protein
13841,Protein
13842,Protein
13843,Protein
13844,Protein
13845,Protein
13846,Protein
13847,Protein
13848,Protein
13849,Protein
13850,Protein
13851,Protein
13852,Protein
13853,Protein
13854,Protein
13855,Protein
13856,Protein
13857,Protein
13858,Protein
13859,Protein
13860,Protein
13861,Protein
13862,Protein
13863,Protein
13864,Protein
13865,Protein
13866,Protein
13867,Protein
13868,Protein
13869,Protein
13870,Protein
13871,Protein
13872,Protein
13873,Protein
13874,Protein
13875,Protein
13876,Protein
13877,Protein
13878,Protein
13879,Protein
13880,Protein
13881,Protein
13882,Protein
13883,Protein
13884,Protein
13885,Protein
13886,Protein
13887,Protein
13888,Protein
13889,Protein
13890,Protein
13891,Protein
13892,Protein
13893,Protein
13894,Protein
13895,Protein
13896,Protein
13897,Protein
13898,Protein
13899,Protein
13900,Protein
13901,Protein
13902,Protein
13903,Protein
13904,Protein
13905,Protein
13906,Protein
13907,Protein
13908,Protein
13909,Protein
13910,Protein
13911,Protein
13912,Protein
13913,Protein
13914,Protein
13915,Protein
13916,Protein
13917,Protein
13918,Protein
13919,Protein
13920,Protein
13921,Protein
13922,Protein
13923,Protein
13924,Protein
13925,Protein
13926,Protein
13927,Protein
13928,Protein
13929,Protein
13930,Protein
13931,Protein
13932,Protein
13933,Protein
13934,Protein
13935,Protein
13936,Protein
13937,Protein
13938,Protein
13939,Protein
13940,Protein
13941,Protein
13942,Protein
13943,Protein
13944,Protein
13945,Protein
13946,Protein
13947,Protein
13948,Protein
13949,Protein
13950,Protein
13951,Protein
13952,Protein
13953,Protein
13954,Protein
13955,Protein
13956,Protein
13957,Protein
13958,Protein
13959,Protein
13960,Protein
13961,Protein
13962,Protein
13963,Protein
13964,Protein
13965,Protein
13966,Protein
13967,Protein
13968,Protein
13969,Protein
13970,Protein
13971,Protein
13972,Protein
13973,Protein
13974,Protein
13975,Protein
13976,Protein
13977,Protein
13978,Protein
13979,Protein
13980,Protein
13981,Protein
13982,Protein
13983,Protein
13984,Protein
13985,Protein
13986,Protein
13987,Protein
13988,Protein
13989,Protein
13990,Protein
13991,Protein
13992,Protein
13993,Protein
13994,Protein
13995,Protein
13996,Protein
13997,Protein
13998,Protein
13999,Protein
14000,Protein
14001,Protein
14002,Protein
14003,Protein
14004,Protein
14005,Protein
14006,Protein
14007,Protein
14008,Protein
14009,Protein
14010,Protein
14011,Protein
14012,Protein
14013,Protein
14014,Protein
14015,Protein
14016,Protein
14017,Protein
14018,Protein
14019,Protein
14020,Protein
14021,Protein
14022,Protein
14023,Protein
14024,Protein
14025,Protein
14026,Protein
14027,Protein
14028,Protein
14029,Protein
14030,Protein
14031,Protein
14032,Protein
14033,Protein
14034,Protein
14035,Protein
14036,Protein
14037,Protein
14038,Protein
14039,Protein
14040,Protein
14041,Protein
14042,Protein
14043,Protein
14044,Protein
14045,Protein
14046,Protein
14047,Protein
14048,Protein
14049,Protein
14050,Protein
14051,Protein
14052,Protein
14053,Protein
14054,Protein
14055,Protein
14056,Protein
14057,Protein
14058,Protein
14059,Protein
14060,Protein
14061,Protein
14062,Protein
14063,Protein
14064,Protein
14065,Protein
14066,Protein
14067,Protein
14068,Protein
14069,Protein
14070,Protein
14071,Protein
14072,Protein
14073,Protein
14074,Protein
14075,Protein
14076,Protein
14077,Protein
14078,Protein
14079,Protein
14080,Protein
14081,Protein
14082,Protein
14083,Protein
14084,Protein
14085,Protein
14086,Protein
14087,Protein
14088,Protein
14089,Protein
14090,Protein
14091,Protein
14092,Protein
14093,Protein
14094,Protein
14095,Protein
14096,Protein
14097,Protein
14098,Protein
14099,Protein
14100,Protein
14101,Protein
14102,Protein
14103,Protein
14104,Protein
14105,Protein
14106,Protein
14107,Protein
14108,Protein
14109,Protein
14110,Protein
14111,Protein
14112,Protein
14113,Protein
14114,Protein
14115,Protein
14116,Protein
14117,Protein
14118,Protein
14119,Protein
14120,Protein
14121,Protein
14122,Protein
14123,Protein
14124,Protein
14125,Protein
14126,Protein
14127,Protein
14128,Protein
14129,Protein
14130,Protein
14131,Protein
14132,Protein
14133,Protein
14134,Protein
14135,Protein
14136,Protein
14137,Protein
14138,Protein
14139,Protein
14140,Protein
14141,Protein
14142,Protein
14143,Protein
14144,Protein
14145,Protein
14146,Protein
14147,Protein
14148,Protein
14149,Protein
14150,Protein
14151,Protein
14152,Protein
14153,Protein
14154,Protein
14155,Protein
14156,Protein
14157,Protein
14158,Protein
14159,Protein
14160,Protein
14161,Protein
14162,Protein
14163,Protein
14164,Protein
14165,Protein
14166,Protein
14167,Protein
14168,Protein
14169,Protein
14170,Protein
14171,Protein
14172,Protein
14173,Protein
14174,Protein
